,match_api_id,season,date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,winner_id_label
2113,1994792,2015/2016,2016-02-20 00:00:00,8245,8030,4,2,63.0,62.0,65.0,65.0,67.0,65.0,58.0,62.0,57.0,64.0,63.0,65.0,67.0,68.0,70.0,62.0,67.0,66.0,68.0,69.0,67.0,70.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2114,1994793,2015/2016,2016-02-19 00:00:00,1957,8025,2,1,71.0,62.0,69.0,66.0,63.0,67.0,64.0,66.0,69.0,69.0,64.0,64.0,64.0,71.0,65.0,66.0,64.0,65.0,64.0,62.0,66.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2115,1994794,2015/2016,2016-02-22 00:00:00,10265,8019,1,1,63.0,65.0,68.0,68.0,50.0,66.0,60.0,66.0,66.0,65.0,65.0,59.0,63.0,57.0,60.0,54.0,57.0,70.0,65.0,61.0,57.0,62.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2116,1994795,2015/2016,2016-02-21 00:00:00,8020,1601,0,2,65.0,62.0,66.0,65.0,64.0,66.0,65.0,67.0,63.0,68.0,58.0,68.0,61.0,66.0,59.0,64.0,63.0,61.0,63.0,64.0,65.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2117,1994796,2015/2016,2016-02-20 00:00:00,177361,2186,1,1,64.0,60.0,58.0,61.0,59.0,66.0,59.0,63.0,58.0,63.0,63.0,64.0,64.0,63.0,65.0,59.0,66.0,67.0,67.0,67.0,69.0,66.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2118,1994797,2015/2016,2016-02-21 00:00:00,8021,8673,1,2,59.0,65.0,66.0,67.0,65.0,50.0,62.0,68.0,61.0,64.0,54.0,65.0,72.0,68.0,67.0,69.0,69.0,70.0,65.0,70.0,69.0,73.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2119,1994798,2015/2016,2016-02-20 00:00:00,8033,2182,4,1,65.0,58.0,62.0,62.0,63.0,65.0,61.0,58.0,65.0,63.0,63.0,70.0,69.0,67.0,70.0,68.0,66.0,71.0,74.0,68.0,72.0,68.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2120,1994799,2015/2016,2016-02-27 00:00:00,10265,8033,1,2,63.0,65.0,60.0,66.0,50.0,67.0,62.0,66.0,66.0,69.0,65.0,65.0,58.0,62.0,62.0,58.0,63.0,63.0,65.0,58.0,63.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2121,1994800,2015/2016,2016-02-27 00:00:00,8019,8245,3,2,59.0,60.0,57.0,63.0,54.0,70.0,57.0,65.0,61.0,57.0,62.0,63.0,62.0,65.0,65.0,67.0,61.0,64.0,65.0,65.0,57.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2122,1994801,2015/2016,2016-02-27 00:00:00,8030,8028,3,1,60.0,67.0,68.0,65.0,68.0,67.0,65.0,68.0,67.0,70.0,70.0,64.0,64.0,68.0,63.0,67.0,67.0,70.0,66.0,58.0,66.0,62.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2123,1994802,2015/2016,2016-02-28 00:00:00,2182,1957,0,2,70.0,68.0,68.0,66.0,68.0,67.0,70.0,74.0,72.0,72.0,63.0,71.0,64.0,66.0,69.0,64.0,67.0,70.0,66.0,69.0,64.0,69.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2124,1994803,2015/2016,2016-02-26 00:00:00,2186,8021,1,2,64.0,64.0,63.0,65.0,57.0,66.0,67.0,67.0,67.0,69.0,66.0,59.0,65.0,66.0,67.0,65.0,50.0,61.0,64.0,68.0,62.0,54.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2125,1994804,2015/2016,2016-02-28 00:00:00,8023,177361,1,1,66.0,63.0,68.0,67.0,64.0,62.0,68.0,69.0,65.0,69.0,67.0,64.0,60.0,61.0,58.0,59.0,63.0,66.0,59.0,58.0,63.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2127,1994806,2015/2016,2016-02-28 00:00:00,8673,1601,2,0,65.0,72.0,67.0,68.0,69.0,71.0,68.0,70.0,68.0,73.0,69.0,68.0,61.0,66.0,59.0,64.0,63.0,61.0,63.0,65.0,64.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2129,1994808,2015/2016,2016-03-01 00:00:00,8021,8030,1,0,59.0,65.0,66.0,67.0,65.0,50.0,66.0,62.0,68.0,64.0,54.0,60.0,67.0,68.0,65.0,68.0,70.0,67.0,68.0,65.0,67.0,70.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2131,1994810,2015/2016,2016-03-01 00:00:00,8033,8019,2,0,65.0,58.0,62.0,62.0,63.0,64.0,58.0,63.0,65.0,63.0,65.0,59.0,63.0,60.0,57.0,54.0,70.0,65.0,61.0,57.0,57.0,62.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2133,1994812,2015/2016,2016-03-02 00:00:00,1601,2186,2,3,68.0,61.0,66.0,59.0,64.0,63.0,64.0,63.0,61.0,66.0,67.0,64.0,64.0,63.0,65.0,57.0,67.0,67.0,67.0,69.0,66.0,66.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2134,1994813,2015/2016,2016-03-02 00:00:00,177361,8673,3,0,64.0,63.0,65.0,58.0,59.0,66.0,60.0,66.0,58.0,63.0,63.0,65.0,72.0,67.0,68.0,69.0,68.0,70.0,69.0,71.0,70.0,73.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2135,1994814,2015/2016,2016-03-02 00:00:00,8020,2182,0,2,65.0,62.0,65.0,61.0,59.0,54.0,65.0,67.0,65.0,63.0,58.0,70.0,69.0,68.0,70.0,68.0,67.0,70.0,71.0,72.0,72.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2137,1994816,2015/2016,2016-03-04 00:00:00,10265,8028,1,1,63.0,65.0,68.0,66.0,50.0,60.0,63.0,65.0,69.0,53.0,65.0,64.0,64.0,63.0,68.0,67.0,65.0,67.0,62.0,70.0,66.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2138,1994817,2015/2016,2016-03-06 00:00:00,8030,1957,5,1,59.0,63.0,66.0,68.0,67.0,62.0,68.0,70.0,65.0,62.0,67.0,71.0,64.0,69.0,66.0,64.0,64.0,67.0,70.0,64.0,69.0,68.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2140,1994819,2015/2016,2016-03-05 00:00:00,8019,177361,1,2,59.0,63.0,60.0,57.0,54.0,70.0,65.0,61.0,58.0,63.0,62.0,64.0,63.0,58.0,61.0,59.0,66.0,60.0,59.0,63.0,58.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2141,1994820,2015/2016,2016-03-05 00:00:00,8673,8020,3,1,65.0,72.0,67.0,70.0,69.0,68.0,70.0,71.0,69.0,70.0,73.0,65.0,62.0,62.0,66.0,65.0,67.0,65.0,64.0,68.0,63.0,59.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2143,1994822,2015/2016,2016-03-06 00:00:00,2182,2186,2,1,70.0,69.0,68.0,70.0,68.0,72.0,70.0,71.0,68.0,74.0,63.0,64.0,64.0,62.0,67.0,67.0,68.0,66.0,67.0,66.0,69.0,66.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2144,1994823,2015/2016,2016-03-13 00:00:00,8021,8023,1,1,59.0,65.0,67.0,66.0,65.0,50.0,66.0,64.0,69.0,62.0,54.0,63.0,63.0,67.0,58.0,65.0,68.0,69.0,68.0,68.0,69.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2145,1994824,2015/2016,2016-03-13 00:00:00,8020,8030,1,1,61.0,62.0,62.0,66.0,59.0,59.0,67.0,65.0,67.0,63.0,68.0,59.0,66.0,68.0,67.0,68.0,62.0,62.0,65.0,63.0,67.0,70.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2147,1994826,2015/2016,2016-03-12 00:00:00,1957,8019,1,0,71.0,64.0,66.0,68.0,64.0,67.0,64.0,66.0,69.0,64.0,55.0,59.0,62.0,60.0,57.0,54.0,57.0,70.0,65.0,60.0,63.0,62.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2148,1994827,2015/2016,2016-03-14 00:00:00,177361,10265,2,4,64.0,60.0,58.0,61.0,59.0,66.0,59.0,63.0,58.0,66.0,63.0,63.0,65.0,68.0,68.0,66.0,70.0,62.0,63.0,65.0,67.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2149,1994828,2015/2016,2016-03-11 00:00:00,8028,8033,3,2,64.0,65.0,63.0,68.0,64.0,60.0,70.0,67.0,67.0,66.0,67.0,65.0,57.0,63.0,62.0,65.0,63.0,62.0,65.0,63.0,64.0,65.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2150,1994829,2015/2016,2016-03-12 00:00:00,2186,8673,1,2,64.0,64.0,60.0,67.0,62.0,66.0,67.0,67.0,67.0,69.0,66.0,65.0,72.0,67.0,70.0,69.0,70.0,68.0,69.0,69.0,70.0,73.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2151,1994830,2015/2016,2016-03-12 00:00:00,1601,2182,1,3,68.0,61.0,66.0,59.0,64.0,62.0,65.0,63.0,61.0,54.0,67.0,70.0,68.0,70.0,68.0,68.0,67.0,70.0,71.0,68.0,71.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2153,1994832,2015/2016,2016-03-18 00:00:00,10265,1957,5,1,63.0,65.0,68.0,68.0,66.0,70.0,62.0,63.0,65.0,67.0,65.0,71.0,64.0,66.0,68.0,64.0,67.0,70.0,66.0,69.0,64.0,55.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,1
2154,1994833,2015/2016,2016-03-20 00:00:00,8019,8021,0,2,59.0,62.0,60.0,57.0,63.0,70.0,65.0,57.0,60.0,57.0,62.0,59.0,65.0,66.0,67.0,65.0,66.0,50.0,65.0,69.0,62.0,54.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,-1
2155,1994834,2015/2016,2016-03-20 00:00:00,8030,177361,1,1,65.0,66.0,68.0,67.0,62.0,65.0,67.0,66.0,66.0,67.0,70.0,64.0,60.0,64.0,61.0,58.0,66.0,59.0,63.0,57.0,66.0,63.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2156,1994835,2015/2016,2016-03-19 00:00:00,8033,8020,0,0,65.0,58.0,63.0,62.0,65.0,63.0,57.0,66.0,65.0,64.0,65.0,61.0,62.0,66.0,62.0,59.0,65.0,67.0,67.0,68.0,65.0,59.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
2157,1994836,2015/2016,2016-03-19 00:00:00,8025,1601,0,0,53.0,66.0,71.0,65.0,65.0,66.0,66.0,64.0,65.0,66.0,62.0,68.0,61.0,66.0,59.0,64.0,62.0,63.0,63.0,65.0,64.0,67.0,2.7438932874354562,3.966447504302926,4.679793459552496,2.6648640275387265,3.8451703958691916,4.426506024096385,2.5771088904203996,3.7162818745692623,4.162284631288767,2.6779683195592288,3.884552341597796,4.695888429752066,2.8449827467218767,4.159451345755693,4.981711525189786,2.6940055058499657,3.7375567790777704,4.514218857536132,2.789007922838443,4.091453668618671,4.928818463658285,0
